Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
48.406788,455191460,14,1,6.52,11.99,255,25,5,3630
48.406788,455191460,14,1,6.52,11.99,255,25,5,3184
53.408073,485932860,18,5,6.4,11.56,150,15,3,1532
58.064014,501301060,13,1,7.5,11.7,199,20,4,2687
58.064014,501301060,13,1,7.5,11.7,442,45,9,6228
58.064014,501301060,13,1,7.5,11.7,255,25,5,3282
60.713097,517344100,15,3,6.02,11.52,147,15,3,1900
60.713097,517344100,15,3,6.02,11.52,209,20,4,2455
64.40851,526272480,13,0,6.85,11.31,254,25,5,3235
64.84978,541787100,14,1,4.67,11.29,156,15,3,1824
64.84978,541787100,14,1,4.67,11.29,161,15,3,1890
64.84978,541787100,14,1,4.67,11.29,152,15,3,1748
64.84978,541787100,14,1,4.67,11.29,199,20,4,2569
65.505424,537605700,16,4,2.91,6.44,147,15,3,1978
65.505424,537605700,16,4,2.91,6.44,256,25,5,3517
65.56987,567218370,15,2,4.62,11.41,197,20,4,2384
67.172554,585098300,12,1,3.97,9.21,255,25,5,3124
67.172554,585098300,12,1,3.97,9.21,147,15,3,2040
67.172554,585098300,12,1,3.97,9.21,193,20,4,2308
68.86835,581657900,13,3,4.29,10.55,254,25,5,3472
68.86835,581657900,13,3,4.29,10.55,149,15,3,2044
68.86835,581657900,13,3,4.29,10.55,152,15,3,2131
68.86835,581657900,13,3,4.29,10.55,193,20,4,1977
68.44688,582787600,14,4,5.31,11.78,254,25,5,3730
68.44688,582787600,14,4,5.31,11.78,149,15,3,1700
68.44688,582787600,14,4,5.31,11.78,442,45,9,6366
68.44688,582787600,14,4,5.31,11.78,255,25,5,3006
69.098595,588841900,17,4,6.49,11.83,199,20,4,2225
69.098595,588841900,17,4,6.49,11.83,442,45,9,5598
69.27651,584612540,17,2,6.84,12.25,158,15,3,1827
69.27651,584612540,17,2,6.84,12.25,245,25,5,3603
69.27651,584612540,17,2,6.84,12.25,158,15,3,1597
69.27651,584612540,17,2,6.84,12.25,201,20,4,2109
69.27651,584612540,17,2,6.84,12.25,254,25,5,3300
69.27651,584612540,17,2,6.84,12.25,255,25,5,3654
69.051575,611651700,22,6,8.62,11.06,442,45,9,5150
69.051575,611651700,22,6,8.62,11.06,149,15,3,1957
69.051575,611651700,22,6,8.62,11.06,199,20,4,2251
71.30797,603087740,20,3,7.64,10.31,150,15,3,1753
71.30797,603087740,20,3,7.64,10.31,150,15,3,2196
71.478546,602373570,18,2,8.75,10.6,399,40,8,4660
71.478546,602373570,18,2,8.75,10.6,197,20,4,2567
71.478546,602373570,18,2,8.75,10.6,404,40,8,5004
73.11046,634558000,19,3,6.6,12.7,254,25,5,3662
73.11046,634558000,19,3,6.6,12.7,158,15,3,2159
73.11046,634558000,19,3,6.6,12.7,158,15,3,1743
76.5526,664119360,18,3,8.23,10.8,442,45,9,4433
76.5526,664119360,18,3,8.23,10.8,156,15,3,2095
76.87896,659337340,18,2,8.34,10.36,442,45,9,5455
76.87896,659337340,18,2,8.34,10.36,151,15,3,2215
76.87896,659337340,18,2,8.34,10.36,417,40,8,5593
78.83688,692813600,19,3,8.08,11.34,158,15,3,1729
81.22789,699905300,17,1,7.44,11.87,397,40,8,4154
81.22789,699905300,17,1,7.44,11.87,310,30,6,3483
81.22789,699905300,17,1,7.44,11.87,149,15,3,1521
84.224304,744064060,16,3,7.44,11.91,153,15,3,1712
84.224304,744064060,16,3,7.44,11.91,197,20,4,2037
87.73006,753289600,18,2,6.62,12.1,195,20,4,2380
87.73006,753289600,18,2,6.62,12.1,156,15,3,2104
87.73006,753289600,18,2,6.62,12.1,199,20,4,2199
92.886215,748071800,18,3,5.92,12.54,152,15,3,2029
93.66097,770713000,15,1,5.8,12.33,253,25,5,3170
93.66097,770713000,15,1,5.8,12.33,197,20,4,2941
94.36171,773877500,15,2,5.06,10.79,201,20,4,2129
95.035706,770352600,13,1,4.12,10.16,161,15,3,2300
95.035706,770352600,13,1,4.12,10.16,245,25,5,3488
95.035706,770352600,13,1,4.12,10.16,254,25,5,3388
94.15445,776600450,14,3,4.16,10.34,404,40,8,5771
94.15445,776600450,14,3,4.16,10.34,147,15,3,1692
94.07622,773522050,13,2,5.08,12.8,149,15,3,1938
94.07622,773522050,13,2,5.08,12.8,197,20,4,2547
94.07622,773522050,13,2,5.08,12.8,195,20,4,2145
94.07622,773522050,13,2,5.08,12.8,209,20,4,2776
94.06363,773817500,15,4,4.9,10.4,310,30,6,3281
93.73182,768108000,14,1,5.54,12.64,149,15,3,1578
93.73182,768108000,14,1,5.54,12.64,193,20,4,1956
93.73182,768108000,14,1,5.54,12.64,404,40,8,5493
93.73182,768108000,14,1,5.54,12.64,193,20,4,2032
93.73182,768108000,14,1,5.54,12.64,199,20,4,2157
93.73182,768108000,14,1,5.54,12.64,158,15,3,1597
93.22851,774129500,17,6,5.88,12.41,254,25,5,3004
93.680466,767672300,16,1,6.95,11.77,199,20,4,2869
93.680466,767672300,16,1,6.95,11.77,149,15,3,2225
93.680466,767672300,16,1,6.95,11.77,155,15,3,1580
93.54737,764986400,18,3,6.83,10.52,161,15,3,1934
93.54737,764986400,18,3,6.83,10.52,149,15,3,1611
93.62519,770519360,15,2,5.14,11.93,156,15,3,1979
93.62519,770519360,15,2,5.14,11.93,158,15,3,1645
93.62519,770519360,15,2,5.14,11.93,397,40,8,5176
94.12708,786907140,14,3,4.84,10.28,152,15,3,1683
94.460724,787622000,14,1,5.33,13.22,158,15,3,2079
94.34949,777905900,13,1,3.8,8.48,152,15,3,1961
94.34949,777905900,13,1,3.8,8.48,145,15,3,2127
93.72711,791395300,11,2,4.16,9.66,256,25,5,3564
94.94689,786851900,8,1,3.69,7.8,156,15,3,2326
94.94689,786851900,8,1,3.69,7.8,158,15,3,2289
93.67341,776677760,9,2,1.34,3.12,149,15,3,2182
91.90102,763735740,6,0,1.62,2.65,156,15,3,2153
90.67567,754177300,7,1,0.26,0.51,156,15,3,1796
90.67567,754177300,7,1,0.26,0.51,201,20,4,2423
89.83449,753096600,9,2,2.4,5.35,199,20,4,2877
89.83449,753096600,9,2,2.4,5.35,197,20,4,2380
89.42021,757207600,8,2,3.53,8.2,147,15,3,2038
89.42021,757207600,8,2,3.53,8.2,399,40,8,4208
90.186615,769007800,8,2,5.33,11.1,201,20,4,2512
90.186615,769007800,8,2,5.33,11.1,149,15,3,2034
90.65886,794532200,9,2,5.12,12.47,200,20,4,2980
90.65886,794532200,9,2,5.12,12.47,399,40,8,4683
93.03276,790261250,10,2,4.79,10.62,193,20,4,2595
93.03276,790261250,10,2,4.79,10.62,404,40,8,4859
93.03276,790261250,10,2,4.79,10.62,151,15,3,1788
93.356895,797927230,12,3,5.34,11.85,254,25,5,3003
93.356895,797927230,12,3,5.34,11.85,147,15,3,1691
93.356895,797927230,12,3,5.34,11.85,147,15,3,1546
93.622154,802044740,13,3,5.54,12.82,145,15,3,1589
93.622154,802044740,13,3,5.54,12.82,399,40,8,5128
94.54548,807536640,13,2,5.41,11.59,153,15,3,2059
94.54548,807536640,13,2,5.41,11.59,155,15,3,1780
94.27802,805935300,14,2,4.92,11.31,147,15,3,1671
94.27802,805935300,14,2,4.92,11.31,151,15,3,1961
94.27802,805935300,14,2,4.92,11.31,310,30,6,3728
93.89073,809593860,14,3,4.79,11.02,147,15,3,1713
93.89073,809593860,14,3,4.79,11.02,255,25,5,3245
94.237236,814953000,14,2,5.44,11.64,145,15,3,2150
94.237236,814953000,14,2,5.44,11.64,310,30,6,4544
94.237236,814953000,14,2,5.44,11.64,253,25,5,3663
94.416595,806426000,15,3,4.56,12.03,151,15,3,1698
94.75646,799831500,10,0,4.3,10.66,197,20,4,2382
94.75646,799831500,10,0,4.3,10.66,255,25,5,2913
94.18815,794868300,11,2,4.47,9.78,161,15,3,1924
93.472046,793237200,10,1,2.65,6.57,245,25,5,3410
93.84337,795980300,10,1,2.26,6.12,255,25,5,3486
93.84337,795980300,10,1,2.26,6.12,158,15,3,1845
93.84337,795980300,10,1,2.26,6.12,156,15,3,1616
95.98504,798139400,10,0,3.38,7.79,195,20,4,2799
95.98504,798139400,10,0,3.38,7.79,404,40,8,5349
95.98504,798139400,10,0,3.38,7.79,147,15,3,2192
95.54482,804209600,10,3,3.79,8.38,442,45,9,4460
95.54482,804209600,10,3,3.79,8.38,197,20,4,2883
95.54482,804209600,10,3,3.79,8.38,397,40,8,5636
97.9843,836436540,9,0,6.28,11.75,158,15,3,2064
99.21594,832346000,10,1,4.3,11.38,199,20,4,2500
99.15703,831414100,10,1,2.92,7.91,153,15,3,2063
98.62412,827845570,9,1,1.85,4.38,155,15,3,2192
98.62412,827845570,9,1,1.85,4.38,209,20,4,2495
98.67457,830135600,10,2,3.02,6.15,161,15,3,1998
98.67457,830135600,10,2,3.02,6.15,149,15,3,1908
98.18397,828643260,10,2,2.86,7.42,255,25,5,3237
98.18397,828643260,10,2,2.86,7.42,255,25,5,3772
98.18397,828643260,10,2,2.86,7.42,245,25,5,2731
98.18397,828643260,10,2,2.86,7.42,255,25,5,2678
98.17692,827479500,14,4,4.76,11.24,150,15,3,1806
98.17692,827479500,14,4,4.76,11.24,145,15,3,1509
98.320915,823275970,14,2,5.22,11.36,147,15,3,1776
98.320915,823275970,14,2,5.22,11.36,404,40,8,4794
98.3833,821050940,14,2,6.02,12.15,150,15,3,1570
98.3833,821050940,14,2,6.02,12.15,155,15,3,1948
98.3833,821050940,14,2,6.02,12.15,417,40,8,5563
98.135735,849113300,13,3,6.16,11.31,256,25,5,3794
100.82397,850551900,12,1,6.22,11.72,158,15,3,1842
101.67502,843035400,11,1,4.47,11.04,256,25,5,3036
101.67502,843035400,11,1,4.47,11.04,442,45,9,5455
101.67502,843035400,11,1,4.47,11.04,156,15,3,1935
101.67502,843035400,11,1,4.47,11.04,153,15,3,1701
101.00493,846557060,11,4,4.98,12.98,155,15,3,1893
101.02951,843557060,11,1,4.83,11.24,158,15,3,2004
100.98112,839562200,11,1,4.12,9.41,149,15,3,2155
100.98112,839562200,11,1,4.12,9.41,195,20,4,2127
100.98112,839562200,11,1,4.12,9.41,245,25,5,2782
100.98112,839562200,11,1,4.12,9.41,200,20,4,2403
100.9846,846731100,14,4,4.98,11.67,442,45,9,4690
100.9846,846731100,14,4,4.98,11.67,150,15,3,1594
101.15225,844509440,14,2,5.7,11.91,151,15,3,2097
101.15225,844509440,14,2,5.7,11.91,256,25,5,3527
101.01387,839026200,15,2,4.69,11.26,397,40,8,4872
101.01387,839026200,15,2,4.69,11.26,199,20,4,2239
101.004456,846351500,13,2,5.7,11.75,195,20,4,2656
100.91449,851417300,11,1,4.73,11.27,199,20,4,2480
100.91449,851417300,11,1,4.73,11.27,255,25,5,2909
101.864044,848736830,12,2,5.15,11.3,158,15,3,1603
101.42963,844462400,11,1,3.09,8.65,209,20,4,2972
101.64368,845298700,11,1,3.66,7.69,310,30,6,3614
101.33652,841463740,10,1,3.27,7.85,397,40,8,4732
100.724,836173250,10,1,2.42,6.04,161,15,3,1772
100.724,836173250,10,1,2.42,6.04,147,15,3,2079
100.23315,836809000,8,2,1.95,5.4,149,15,3,1849
100.23315,836809000,8,2,1.95,5.4,256,25,5,2964
99.884155,828821760,9,0,3.52,8.51,200,20,4,2085
99.884155,828821760,9,0,3.52,8.51,193,20,4,2390
99.172966,830568800,9,2,1.15,3.57,209,20,4,2210
99.172966,830568800,9,2,1.15,3.57,255,25,5,3485
99.172966,830568800,9,2,1.15,3.57,255,25,5,2715
99.172966,830568800,9,2,1.15,3.57,310,30,6,3282
99.7416,834467800,11,4,5.04,10.1,155,15,3,1856
99.7416,834467800,11,4,5.04,10.1,199,20,4,2022
99.7416,834467800,11,4,5.04,10.1,158,15,3,2091
100.16475,833590000,13,3,5.74,11.36,209,20,4,2546
100.16475,833590000,13,3,5.74,11.36,151,15,3,1753
100.16475,833590000,13,3,5.74,11.36,155,15,3,1617
100.16475,833590000,13,3,5.74,11.36,442,45,9,5561
100.16475,833590000,13,3,5.74,11.36,151,15,3,1766
100.34111,836288700,17,5,5.85,12.66,151,15,3,1695
100.34111,836288700,17,5,5.85,12.66,193,20,4,2463
100.34111,836288700,17,5,5.85,12.66,200,20,4,2717
100.53437,831540350,19,3,6.82,11.93,197,20,4,2207
100.53437,831540350,19,3,6.82,11.93,404,40,8,4648
100.07444,838357440,13,0,6.07,11.66,404,40,8,4745
100.07444,838357440,13,0,6.07,11.66,254,25,5,2552
100.07444,838357440,13,0,6.07,11.66,199,20,4,2379
100.07444,838357440,13,0,6.07,11.66,199,20,4,2519
101.1706,843700400,10,0,6.74,11.1,404,40,8,4316
101.1706,843700400,10,0,6.74,11.1,147,15,3,1994
102.06137,845447940,9,0,3.47,8.62,253,25,5,3078
102.06137,845447940,9,0,3.47,8.62,199,20,4,2644
101.69271,840867600,11,2,3.21,6.17,254,25,5,2635
101.69271,840867600,11,2,3.21,6.17,417,40,8,5961
103.20187,863824060,9,0,4.67,11.77,399,40,8,4030
103.20187,863824060,9,0,4.67,11.77,255,25,5,2858
104.21429,861769200,11,2,4.98,11.49,193,20,4,2419
104.21429,861769200,11,2,4.98,11.49,253,25,5,3071
104.21429,861769200,11,2,4.98,11.49,156,15,3,2319
103.62661,857853060,10,0,4.04,9.25,158,15,3,1637
102.89684,853590700,10,1,0.68,1.91,158,15,3,1845
102.89684,853590700,10,1,0.68,1.91,145,15,3,1854
102.89684,853590700,10,1,0.68,1.91,147,15,3,1544
102.89684,853590700,10,1,0.68,1.91,153,15,3,1530
102.89684,853590700,10,1,0.68,1.91,254,25,5,3315
102.7993,867665660,13,5,3.32,7.2,152,15,3,1705
102.7993,867665660,13,5,3.32,7.2,149,15,3,1823
102.7993,867665660,13,5,3.32,7.2,417,40,8,4680
103.52433,874037400,16,3,5.94,11.36,153,15,3,1536
104.300354,867452350,10,0,3.55,8.86,156,15,3,2338
103.69466,861551300,7,1,1.21,3.52,156,15,3,1799
102.35394,852191940,4,0,0,0,195,20,4,2603
102.35394,852191940,4,0,1.21,3.52,147,15,3,2150
102.35394,852191940,4,0,1.21,3.52,156,15,3,1903
102.016266,850021500,6,3,1.59,4.19,151,15,3,1727
101.830315,845937200,6,1,2.53,5.88,442,45,9,5812
101.830315,845937200,6,1,2.53,5.88,152,15,3,2074
101.830315,845937200,6,1,2.53,5.88,201,20,4,2413
101.830315,845937200,6,1,2.53,5.88,255,25,5,2969
103.08485,863907600,9,0,5.55,10.32,152,15,3,1625
103.08485,863907600,9,0,5.55,10.32,145,15,3,1690
103.32703,866041340,10,2,4.81,11.47,193,20,4,2568
103.32703,866041340,10,2,4.81,11.47,156,15,3,2199
103.32703,866041340,10,2,4.81,11.47,193,20,4,2676
102.94236,864383360,10,3,2.98,7.38,199,20,4,2325
102.221375,857045300,7,0,2.24,5.81,158,15,3,2337
101.67512,851655100,8,1,0.55,1.36,255,25,5,2971
102.221375,857045300,7,0,2.24,5.81,155,15,3,2023
101.30953,856530400,9,2,3.48,8.52,254,25,5,3258
101.30953,856530400,9,2,3.48,8.52,199,20,4,2046
101.70431,862068350,9,0,6.21,10.68,199,20,4,2455
101.70431,862068350,9,0,6.21,10.68,150,15,3,1847
101.70431,862068350,9,0,6.21,10.68,145,15,3,1677
25.38244,237163660,15,1,5.82,13.12,151,15,3,2052
29.474537,201018500,12,0,3.66,8.56,150,15,3,2130
29.474537,201018500,12,0,3.66,8.56,399,40,8,4726
29.474537,201018500,12,0,3.66,8.56,310,30,6,4152
29.474537,201018500,12,0,3.66,8.56,158,15,3,1864
29.474537,201018500,12,0,3.66,8.56,150,15,3,1902
29.397291,250979140,13,5,4.79,10.56,151,15,3,1941
29.397291,250979140,13,5,4.79,10.56,255,25,5,3684
29.397291,250979140,13,5,4.79,10.56,158,15,3,2106
32.60095,257374980,14,3,5.51,11.4,145,15,3,1889
35.750694,245227410,13,1,5.38,12.27,151,15,3,1586
36.185097,247705100,13,1,4.27,10.42,156,15,3,2182
36.185097,247705100,13,1,4.27,10.42,156,15,3,1836
36.185097,247705100,13,1,4.27,10.42,399,40,8,4438
36.788055,256476350,11,0,4.57,9.62,197,20,4,2496
37.92206,266133540,7,0,2.98,7.22,442,45,9,6142
35.815277,265325200,7,1,0.64,1.88,193,20,4,2768
35.815277,265325200,7,1,0.64,1.88,253,25,5,3578
35.75888,268265310,7,2,1.67,4.56,156,15,3,2030
35.75888,268265310,7,2,1.67,4.56,417,40,8,4287
38.17106,362905470,8,2,5.04,9.7,256,25,5,3738
38.17106,362905470,8,2,5.04,9.7,197,20,4,2013
38.17106,362905470,8,2,5.04,9.7,199,20,4,2819
38.17106,362905470,8,2,5.04,9.7,156,15,3,2251
44.11468,378733100,11,4,5.55,11.44,145,15,3,1940
47.747894,376023230,12,1,4.81,11.69,147,15,3,1645
47.747894,376023230,12,1,4.81,11.69,253,25,5,3009
49.84366,392345060,13,2,4.84,12.08,156,15,3,2218
49.84366,392345060,13,2,4.84,12.08,149,15,3,2158
49.84366,392345060,13,2,4.84,12.08,193,20,4,2766
49.338108,405227360,15,3,5.08,10.83,161,15,3,1998
50.31925,418769950,14,1,3.73,8.75,201,20,4,2386
50.31925,418769950,14,1,3.73,8.75,149,15,3,1491
52.407326,413595600,13,2,3.05,7.74,417,40,8,4889
52.407326,413595600,13,2,3.05,7.74,310,30,6,3250
52.407326,413595600,13,2,3.05,7.74,158,15,3,2137
51.153088,460935100,14,3,5.81,12.45,200,20,4,2778
51.153088,460935100,14,3,5.81,12.45,151,15,3,2170
54.485493,457842940,14,2,4.47,11.35,209,20,4,2455
56.408188,453211840,12,1,4.88,11.53,193,20,4,2293
56.653057,439213820,10,1,3.47,9.42,209,20,4,2123
56.653057,439213820,10,1,3.47,9.42,245,25,5,3469
56.653057,439213820,10,1,3.47,9.42,145,15,3,1729
54.960484,447770080,10,3,2.76,6.85,199,20,4,2015
56.092968,443711520,11,1,3.25,9.65,145,15,3,1553
56.06734,427644540,8,0,1.88,4.38,156,15,3,1970
56.06734,427644540,8,0,1.88,4.38,158,15,3,1953
55.66637,437182080,7,2,2.15,5.62,195,20,4,2712
57.61788,448809540,6,1,3.18,8.12,255,25,5,3335
57.61788,448809540,6,1,3.18,8.12,197,20,4,2175
57.755867,445680830,6,0,2.45,6.19,200,20,4,2229
57.755867,445680830,6,0,2.45,6.19,245,25,5,2610
56.458706,448347680,6,2,1.26,3.5,149,15,3,1615
57.569168,445545760,7,1,3.18,8.58,253,25,5,3644
57.569168,445545760,7,1,3.18,8.58,255,25,5,2780
57.569168,445545760,7,1,3.18,8.58,195,20,4,2544
57.569168,445545760,7,1,3.18,8.58,397,40,8,4657
57.60498,470073100,10,4,4.12,9.49,152,15,3,1727
57.60498,470073100,10,4,4.12,9.49,254,25,5,2772
57.60498,470073100,10,4,4.12,9.49,145,15,3,1840
60.943996,577018750,12,3,6.52,10.88,399,40,8,4514
66.674034,591655900,12,1,5.86,12.48,147,15,3,2069
66.674034,591655900,12,1,5.86,12.48,197,20,4,2482
72.7511,604825100,10,0,4.02,9.67,153,15,3,2265
72.145744,591649340,10,1,1.18,3,151,15,3,1640
72.145744,591649340,10,1,1.18,3,145,15,3,1647
71.358025,584092100,9,2,1.62,4.78,152,15,3,2053
68.90361,565061950,7,0,1.95,5.16,145,15,3,2159
68.90361,565061950,7,0,1.95,5.16,200,20,4,2896
68.90361,565061950,7,0,1.95,5.16,153,15,3,1827
68.90361,565061950,7,0,1.95,5.16,156,15,3,1638
67.77778,582181600,11,5,1.89,3.86,199,20,4,2770
68.90361,565061950,7,0,1.95,5.16,404,40,8,5193
68.90361,565061950,7,0,1.95,5.16,254,25,5,3195
72.03726,638005060,9,0,5.98,10.43,153,15,3,2234
72.03726,638005060,9,0,5.98,10.43,151,15,3,2149
74.404045,635755400,10,2,4.38,10.18,209,20,4,2178
74.404045,635755400,10,2,4.38,10.18,397,40,8,5049
74.404045,635755400,10,2,4.38,10.18,200,20,4,2920
74.41116,635322600,11,3,3.27,8.3,152,15,3,1578
74.41116,635322600,11,3,3.27,8.3,255,25,5,3686
74.31557,639637400,12,2,4.86,12.45,156,15,3,2072
74.31557,639637400,12,2,4.86,12.45,153,15,3,1862
74.180885,636523900,12,2,4.58,10.05,149,15,3,2032
74.180885,636523900,12,2,4.58,10.05,149,15,3,1771
74.0061,634920900,13,2,4.25,8.73,156,15,3,1680
75.02227,624880640,11,1,3.33,8.58,151,15,3,2064
72.97177,607751600,8,0,1.5,2.81,145,15,3,1744
72.97177,607751600,8,0,1.5,2.81,199,20,4,2404
72.09457,605950340,7,2,1.66,4.2,399,40,8,5662
72.09457,605950340,7,2,1.66,4.2,152,15,3,2149
72.09457,605950340,7,2,1.66,4.2,417,40,8,4416
72.09457,605950340,7,2,1.66,4.2,254,25,5,3374
72.34852,648432300,10,4,4.91,11.19,310,30,6,4241
74.779526,677432640,10,1,6.03,12.14,255,25,5,2984
74.779526,677432640,10,1,6.03,12.14,200,20,4,2410
77.36605,683144400,10,2,6.4,11.68,397,40,8,4549
77.36605,683144400,10,2,6.4,11.68,200,20,4,2837
80.16196,681992770,11,2,6.07,11.69,145,15,3,2160
80.16196,681992770,11,2,6.07,11.69,150,15,3,1519
81.783936,684049700,11,2,5.09,11.4,209,20,4,3069
81.783936,684049700,11,2,5.09,11.4,310,30,6,4090
81.783936,684049700,11,2,5.09,11.4,200,20,4,2791
82.05731,687008450,14,3,4.97,12.32,147,15,3,2176
82.05731,687008450,14,3,4.97,12.32,399,40,8,5893
82.05731,687008450,14,3,4.97,12.32,397,40,8,4264
82.72941,680461200,14,0,7,11.93,254,25,5,3589
87.17529,707477250,11,0,4.12,9.6,442,45,9,4731
85.96452,704313800,10,1,0.47,0.72,161,15,3,1696
85.96452,704313800,10,1,0.47,0.72,404,40,8,5203
87.38412,721452800,10,2,4.21,10.57,195,20,4,2075
87.38412,721452800,10,2,4.21,10.57,193,20,4,2141
87.38412,721452800,10,2,4.21,10.57,150,15,3,1638
87.38412,721452800,10,2,4.21,10.57,151,15,3,1512
87.38412,721452800,10,2,4.21,10.57,199,20,4,2078
87.87074,741235800,14,5,5.2,10.78,147,15,3,1788
87.87074,741235800,14,5,5.2,10.78,245,25,5,2734
87.87074,741235800,14,5,5.2,10.78,256,25,5,3687
90.815865,791202900,16,3,4.83,11.04,149,15,3,2170
90.815865,791202900,16,3,4.83,11.04,199,20,4,2414
90.815865,791202900,16,3,4.83,11.04,199,20,4,2044
94.770805,785014850,17,3,5.96,11.25,195,20,4,2362
94.770805,785014850,17,3,5.96,11.25,145,15,3,2008
95.918045,776118340,15,2,5.77,12.08,155,15,3,2186
95.918045,776118340,15,2,5.77,12.08,245,25,5,3050
95.918045,776118340,15,2,5.77,12.08,442,45,9,5490
95.852776,800343040,16,3,6.69,11.62,200,20,4,2831
95.852776,800343040,16,3,6.69,11.62,161,15,3,2260
96.5841,803652740,16,2,5.97,12.02,209,20,4,2842
97.044815,817463900,17,1,5.84,10.62,417,40,8,5817
97.044815,817463900,17,1,5.84,10.62,193,20,4,2669
97.044815,817463900,17,1,5.84,10.62,404,40,8,5150
97.044815,817463900,17,1,5.84,10.62,256,25,5,3564
97.248276,812714300,16,4,5.16,12.33,201,20,4,2411
97.248276,812714300,16,4,5.16,12.33,404,40,8,4332
97.248276,812714300,16,4,5.16,12.33,145,15,3,1489
98.250534,831298300,15,3,6.9,11.79,442,45,9,6288
98.250534,831298300,15,3,6.9,11.79,158,15,3,2238
97.76109,832691260,15,2,7.78,11.46,255,25,5,3569
97.76109,832691260,15,2,7.78,11.46,145,15,3,2041
97.76109,832691260,15,2,7.78,11.46,253,25,5,3083
97.76109,832691260,15,2,7.78,11.46,256,25,5,2810
98.7798,838646850,15,0,6.62,12.53,200,20,4,2193
98.7798,838646850,15,0,6.62,12.53,145,15,3,2193
98.7798,838646850,15,0,6.62,12.53,442,45,9,6003
99.65947,830927360,17,3,5.86,11.57,193,20,4,2855
99.65947,830927360,17,3,5.86,11.57,156,15,3,2056
99.65947,830927360,17,3,5.86,11.57,145,15,3,1488
99.65947,830927360,17,3,5.86,11.57,145,15,3,1665
99.65947,830927360,17,3,5.86,11.57,404,40,8,4675
99.65947,830927360,17,3,5.86,11.57,255,25,5,3228
99.65947,830927360,17,3,5.86,11.57,254,25,5,3702
99.65947,830927360,17,3,5.86,11.57,158,15,3,2515
99.65947,830927360,17,3,5.86,11.57,245,25,5,3611
99.65947,830927360,17,3,5.86,11.57,417,40,8,5220
99.65947,830927360,17,3,5.86,11.57,153,15,3,2235
99.51656,851398000,25,0,7.94,10.99,404,40,8,5745
99.51656,851398000,25,0,7.94,10.99,253,25,5,3715
99.51656,851398000,25,0,7.94,10.99,199,20,4,2712
100.43086,853677250,25,3,7.58,11.76,199,20,4,2537
100.43086,853677250,25,3,7.58,11.76,195,20,4,2218
100.43086,853677250,25,3,7.58,11.76,155,15,3,1822
100.43086,853677250,25,3,7.58,11.76,153,15,3,2278
100.43086,853677250,25,3,7.58,11.76,151,15,3,2136
100.59639,852021300,28,5,8.28,10.04,153,15,3,1972
100.59639,852021300,28,5,8.28,10.04,150,15,3,2181
102.45905,848530370,23,2,8.13,10.79,156,15,3,1675
102.45905,848530370,23,2,8.13,10.79,150,15,3,2249
102.45905,848530370,23,2,8.13,10.79,199,20,4,2108
102.45905,848530370,23,2,8.13,10.79,253,25,5,3703
102.70177,859802050,25,4,8.18,10.99,253,25,5,3349
102.80056,856549500,23,1,8.65,9.93,193,20,4,2154
102.80056,856549500,23,1,8.65,9.93,149,15,3,1684
102.97212,852446800,22,2,7.65,11.38,256,25,5,2560
102.97212,852446800,22,2,7.65,11.38,152,15,3,2047
102.97212,852446800,22,2,7.65,11.38,197,20,4,2825
102.733925,869609150,17,3,6.51,12.07,197,20,4,2198
102.733925,869609150,17,3,6.51,12.07,255,25,5,3763
103.82218,866994940,14,2,6.46,11.42,199,20,4,2296
103.97663,860609700,14,1,5.53,12.06,256,25,5,2919
102.587456,846465660,10,0,2.79,7.03,145,15,3,1550
102.587456,846465660,10,0,2.79,7.03,197,20,4,2847
101.584305,841022460,8,2,1.27,3.85,156,15,3,2107
101.584305,841022460,8,2,1.27,3.85,404,40,8,5701
100.87436,844148860,8,2,4.68,9.75,200,20,4,2675
100.776344,841053250,8,1,4.84,11.42,254,25,5,3172
100.24984,834514900,8,1,3.41,7.41,254,25,5,2929
100.24984,834514900,8,1,3.41,7.41,149,15,3,2226
99.84978,829322800,9,2,3.28,5.19,145,15,3,1989
99.84978,829322800,9,2,3.28,5.19,158,15,3,2352
99.84978,829322800,9,2,3.28,5.19,253,25,5,3255
99.84978,829322800,9,2,3.28,5.19,147,15,3,1874
99.84978,829322800,9,2,3.28,5.19,417,40,8,5640
99.84978,829322800,9,2,3.28,5.19,255,25,5,3232
99.23238,843273700,13,6,4.63,10.75,193,20,4,2360
99.23238,843273700,13,6,4.63,10.75,155,15,3,2029
99.863754,838295940,14,2,6.12,11.65,149,15,3,1543
99.863754,838295940,14,2,6.12,11.65,153,15,3,1877
99.863754,838295940,14,2,6.12,11.65,150,15,3,1966
100.1838,845422000,17,3,6.45,11.23,399,40,8,5468
100.91506,853682560,17,1,5.92,12.69,149,15,3,1713
100.91506,853682560,17,1,5.92,12.69,256,25,5,3304
101.80379,851074400,16,2,5.41,10.35,404,40,8,5928
101.45205,848919800,13,1,4.99,12.15,147,15,3,1851
101.45205,848919800,13,1,4.99,12.15,201,20,4,2129
101.45205,848919800,13,1,4.99,12.15,156,15,3,1733
101.07761,852077060,12,3,4.41,10.2,209,20,4,2819
101.52359,852046000,11,1,5.4,11.18,256,25,5,3214
101.52359,852046000,11,1,5.4,11.18,161,15,3,2283
101.226494,851423740,11,2,4.08,9.55,193,20,4,2394
